user_id,session_id,X,Y,Pressure,Duration,Orientation,Size
user15,6,227,360,0.57,430.79,90,64.65
user15,6,1060,1908,0.65,243.72,270,60.21
user15,6,521,749,0.11,454.34,0,19.45
user15,6,410,458,0.41,174.96,180,75.87
user15,6,433,857,0.72,391.84,90,33.87
user15,6,186,1560,0.34,425.54,0,51.95
user15,6,253,578,0.91,311.38,270,44.65
user15,6,221,1126,0.96,303.17,90,40.98
user15,6,765,726,0.45,492.64,270,33.54
user15,6,609,596,0.3,301.04,180,63.56
user15,6,517,1644,0.31,198.73,270,70.82
user15,6,139,1271,0.74,171.01,0,65.44
user15,7,214,1912,0.69,62.1,180,21.13
user15,7,151,1126,0.75,482.34,270,15.5
user15,7,741,1058,0.54,126.67,270,18.18
user15,7,387,1788,0.84,499.01,90,64.2
user15,7,130,1422,0.98,69.38,180,10.81
user15,7,161,94,0.89,108.75,180,58.95
user15,7,220,462,0.59,232.3,90,55.29
user15,7,285,1205,0.35,97.08,0,37.07
user15,7,874,1059,0.56,241.51,90,32.91
user15,7,716,947,0.62,432.45,90,71.58
user15,7,574,1095,0.18,146.42,270,61.11
user15,7,899,1385,0.22,333.96,90,38.45
user15,7,368,1349,0.17,90.5,180,39.19
user15,7,677,1757,0.13,99.45,180,74.0
user15,7,87,438,0.75,327.01,90,69.41
user15,7,1030,499,0.79,433.69,0,48.43
user15,7,897,1333,0.52,475.07,0,40.39
user15,7,62,1140,0.51,404.21,90,75.46
user15,7,416,1348,0.45,147.25,0,74.01
user15,7,251,1209,0.79,495.29,180,50.42
user15,8,597,1576,0.73,137.27,180,44.18
user15,8,159,1074,0.25,324.56,180,50.3
user15,8,65,1293,0.3,400.87,90,35.72
user15,8,628,1159,0.78,104.49,180,20.49
user15,8,782,1567,0.22,55.24,90,38.8
user15,8,859,438,0.55,73.48,270,26.27
user15,8,116,1339,0.15,431.76,180,70.21
user15,8,123,1875,0.84,149.6,90,44.43
user15,8,771,1300,0.78,50.82,0,42.16
user15,8,49,724,0.35,246.09,180,72.5
user15,8,622,68,0.43,270.79,180,67.22
user15,8,693,233,0.65,168.01,180,43.6
user15,8,848,1846,0.11,192.66,270,47.89
user15,8,658,1815,0.75,425.05,270,17.75
user15,8,506,1298,0.74,424.2,270,57.36
user15,8,203,1615,0.63,412.43,0,22.05
user15,8,34,1901,0.77,289.69,0,57.72
user15,8,450,602,0.13,63.12,0,75.99
user15,8,91,593,0.29,116.36,180,11.27
user15,8,985,1894,0.82,387.24,0,15.67
user15,9,800,1495,0.57,109.47,180,61.77
user15,9,264,514,0.59,486.89,180,15.54
user15,9,806,268,0.52,423.72,180,28.82
user15,9,432,1472,0.45,220.84,270,24.02
user15,9,863,880,0.16,149.09,90,34.04
user15,9,731,679,0.38,397.2,0,68.82
user15,9,895,931,0.23,442.66,270,42.85
user15,9,104,1762,0.9,450.56,270,18.99
user15,9,376,682,0.99,117.07,180,50.2
user15,9,986,831,0.45,450.86,90,51.15
user15,9,876,1284,0.71,288.06,270,65.42
user15,9,955,1557,0.97,405.25,0,44.11
user15,9,279,524,0.14,154.15,90,33.82
user15,9,797,1087,0.3,87.6,0,46.66
user15,9,904,725,0.77,199.69,90,57.04
user15,9,803,1145,0.18,495.05,90,55.17
user15,9,966,193,0.38,448.81,270,51.74
user15,9,205,1744,0.81,380.99,270,72.19
user15,9,227,701,0.26,123.36,0,21.13
user15,9,297,1448,0.58,484.91,0,32.59
user15,10,552,1421,0.89,80.91,90,67.2
user15,10,909,1288,0.25,152.31,270,20.91
user15,10,240,583,0.23,356.62,270,18.97
user15,10,140,1912,0.36,353.62,180,31.36
user15,10,390,1078,0.86,404.16,180,30.59
user15,10,361,144,0.42,392.03,0,17.04
user15,10,537,1651,0.28,329.55,90,43.42
user15,10,584,562,0.18,343.59,90,66.25
user15,10,188,646,0.42,128.59,180,28.57
user15,10,53,1499,0.58,290.64,90,24.25
user15,10,167,981,0.12,59.53,0,43.49
user15,10,700,52,0.72,372.46,0,55.58
user15,10,960,1080,0.54,403.72,0,27.33
user15,10,432,1703,0.68,337.86,90,72.51
user15,10,865,181,0.42,291.82,90,63.65
user15,10,155,1715,0.69,84.02,180,30.57
user15,10,12,1324,0.72,442.34,180,25.6
user15,10,792,176,0.12,356.14,90,53.73
user15,10,880,68,0.66,396.41,180,28.75
user15,10,215,713,0.57,247.31,270,15.56
user16,1,392,799,0.35,375.91,90,74.45
user16,1,779,1476,0.56,496.44,90,11.49
user16,1,628,9,0.83,118.17,0,21.3
user16,1,208,458,0.71,377.62,180,61.96
user16,1,382,1450,0.11,167.63,90,79.24
user16,1,329,1006,0.16,259.99,270,78.66
user16,1,1019,1460,0.49,451.87,180,51.44
user16,1,15,982,0.9,329.51,0,33.37
user16,1,203,253,0.5,253.02,180,31.81
user16,1,954,309,0.21,144.73,90,77.92
user16,1,274,1247,0.31,329.44,180,35.38
user16,1,609,191,0.87,381.07,180,26.69
user16,1,1029,1164,0.36,401.3,0,44.31
user16,1,783,1302,0.84,145.04,180,65.02
user16,1,641,173,0.33,213.5,180,78.05
user16,1,77,1739,0.27,220.53,0,18.22
user16,1,360,235,0.19,267.57,90,22.33
user16,1,626,246,0.82,328.05,180,30.26
user16,1,352,702,0.14,473.56,0,77.2
user16,1,573,1524,0.22,101.45,270,68.85
user16,2,738,542,0.11,466.41,180,51.49
user16,2,868,697,0.84,418.36,90,15.31
user16,2,181,129,0.73,88.53,270,25.57
user16,2,166,384,0.9,432.79,270,64.75
user16,2,557,1542,0.94,392.56,90,15.2
user16,2,857,973,0.38,278.82,90,62.01
user16,2,61,705,0.16,288.49,90,11.69
user16,2,791,240,0.53,340.1,90,45.43
user16,2,526,1865,0.39,484.67,180,71.78
user16,2,1076,334,0.69,302.03,270,23.5
user16,2,599,1805,0.39,425.67,180,16.84
user16,2,930,1031,0.86,382.38,0,28.38
user16,2,626,1859,0.94,80.67,0,62.74
user16,2,505,980,0.72,422.88,90,55.25
user16,2,15,278,0.56,198.25,180,10.34
user16,2,377,1078,0.79,87.67,180,74.96
user16,2,753,1307,0.1,382.05,90,72.85
user16,2,70,53,0.98,230.58,270,39.48
user16,2,475,1083,0.19,291.47,270,52.19
user16,2,285,1390,0.46,440.68,0,76.77
user16,3,170,1520,0.86,434.18,180,59.96
user16,3,297,456,0.24,463.77,0,28.55
user16,3,460,1122,0.25,287.35,180,57.39
user16,3,795,620,0.33,92.65,180,31.71
user16,3,533,1364,0.65,171.77,90,22.82
user16,3,365,1815,0.87,175.98,180,49.21
user16,3,601,1094,0.11,134.41,270,34.19
user16,3,879,751,0.81,310.95,180,58.65
user16,3,924,1023,0.95,62.05,270,17.07
user16,3,137,1721,0.95,270.76,270,50.35
user16,3,156,1822,0.87,437.88,270,36.02
user16,3,108,542,0.16,269.13,90,26.62
user16,3,811,414,0.66,84.28,180,18.41
user16,3,470,1895,0.28,416.2,180,44.21
user16,3,402,493,0.27,106.64,90,46.02
user16,3,940,112,0.34,433.2,270,17.4
user16,3,251,1576,0.86,159.99,90,59.57
user16,3,594,23,0.18,324.18,180,22.77
user16,3,770,1053,0.52,198.73,180,66.16
user16,3,1050,1379,0.42,347.88,0,32.17
user16,4,541,616,0.47,331.1,180,16.74
user16,4,1065,164,0.19,437.69,90,17.46
user16,4,1077,371,0.71,165.58,0,42.84
user16,4,118,408,0.92,443.5,90,14.87
user16,4,943,1747,0.55,181.82,0,78.33
user16,4,978,1683,0.72,131.6,90,29.88
user16,4,290,171,0.82,468.98,90,58.84
user16,4,697,966,0.16,320.04,270,72.62
user16,4,911,204,0.25,483.41,0,64.17
user16,4,104,333,0.28,234.04,0,66.53
user16,4,551,1312,0.99,81.17,90,27.1
user16,4,277,1863,0.14,378.37,180,54.87
user16,4,364,677,0.37,194.33,90,61.87
user16,4,394,554,0.84,392.98,270,63.06
user16,4,345,696,0.79,94.38,90,78.75
user16,4,437,1503,0.58,208.48,90,46.88
user16,4,605,1915,0.41,486.34,0,79.18
user16,4,953,1266,0.62,293.93,90,33.03
user16,4,908,455,0.11,460.2,90,13.93
user16,4,805,438,0.77,368.23,270,66.44
user16,5,829,1221,0.95,173.79,270,74.52
user16,5,642,1022,0.47,52.11,90,69.14
user16,5,71,69,0.63,399.22,180,43.49
user16,5,367,457,0.36,107.62,90,23.32
user16,5,723,1798,0.79,148.41,180,10.17
user16,5,654,1727,0.67,288.66,180,63.31
user16,5,63,278,0.94,55.28,180,37.36
user16,5,430,504,0.58,175.45,180,70.89
user16,5,760,509,0.86,229.36,0,79.3
user16,5,165,1079,0.7,377.86,270,18.57
user16,5,1011,545,0.8,52.45,90,40.13
user16,5,147,1542,0.8,225.88,180,15.85
user16,5,1065,315,0.37,295.31,180,35.58
user16,5,1055,933,0.38,255.64,90,72.26
user16,5,392,1055,0.78,192.56,90,18.36
user16,5,947,1172,0.35,296.64,180,73.55
user16,5,548,1670,0.28,265.39,180,20.96
user16,5,346,1465,0.87,202.67,0,77.37
user16,5,928,1158,0.83,59.71,270,70.23
user16,5,142,1745,0.97,468.12,270,40.5
user16,6,950,411,0.99,234.39,0,17.91
user16,6,1023,159,0.19,491.28,180,69.59
user16,6,482,1909,0.32,88.81,270,57.03
user16,6,795,961,0.85,495.03,0,45.3
user16,6,559,576,0.23,426.31,270,35.19
user16,6,490,352,0.5,494.28,270,33.09
user16,6,739,1493,0.4,74.81,90,76.92
user16,6,726,1197,0.56,396.59,0,47.39
user16,6,794,392,0.72,184.73,180,18.94
user16,6,152,1805,0.96,112.36,270,26.12
user16,6,309,1660,0.24,121.37,0,33.56
user16,6,941,739,0.97,428.8,180,58.7
user16,6,574,483,0.1,157.94,180,44.71
user16,6,647,550,0.48,320.57,180,61.16
user16,6,56,1493,0.35,336.42,0,51.19
user16,6,134,862,0.88,392.01,180,56.62
user16,6,786,501,0.32,415.54,270,20.13
user16,6,419,1560,0.63,383.17,90,55.12
user16,6,106,1802,0.46,459.4,0,58.28
user16,6,620,1573,0.94,398.55,0,16.2
user16,7,220,781,0.55,56.24,90,53.72
user16,7,591,49,0.6,253.57,0,69.89
user16,7,677,995,0.65,70.71,270,58.58
user16,7,867,740,0.2,211.52,180,32.32
user16,7,715,432,0.19,268.05,270,24.4
user16,7,396,788,0.99,291.01,270,79.2
user16,7,202,1436,0.21,408.18,0,21.29
user16,7,17,1520,0.65,451.5,0,24.73
user16,7,20,996,0.5,486.86,270,22.02
user16,7,632,639,0.45,126.69,180,78.06
user16,7,784,147,0.29,351.3,270,13.23
user16,7,967,416,0.62,163.67,0,56.62
user16,7,2,759,0.93,459.27,90,13.33
user16,7,1026,771,0.43,74.87,180,46.65
user16,7,866,1705,0.71,51.21,270,12.24
user16,7,278,1158,0.33,86.55,180,37.96
user16,7,389,1161,0.78,272.37,180,48.64
user16,7,91,783,0.81,111.32,270,29.62
user16,7,706,669,0.72,92.68,90,26.07
user16,7,623,740,0.35,289.78,270,18.72
user16,8,1065,1010,0.2,146.73,270,11.41
user16,8,423,1439,0.83,159.37,90,15.27
user16,8,247,1401,0.95,145.8,270,30.44
user16,8,212,1746,0.69,269.66,90,40.48
user16,8,527,1690,0.26,428.43,180,32.93
user16,8,362,615,0.31,325.06,270,44.16
user16,8,913,216,0.13,417.27,180,19.5
user16,8,722,1721,0.64,166.39,90,59.65
user16,8,1020,26,0.41,461.79,180,17.88
user16,8,646,1804,0.55,343.9,180,30.59
user16,8,623,1636,0.91,409.7,90,18.01
user16,8,53,1688,0.55,394.4,270,18.63
user16,8,95,173,0.75,245.92,0,58.53
user16,8,301,1228,0.34,229.17,0,18.38
user16,8,144,968,0.86,248.18,90,54.82
user16,8,288,631,0.26,473.41,0,68.9
user16,8,224,1906,0.16,338.24,0,59.01
user16,8,7,1685,0.8,474.92,90,72.86
user16,8,236,1284,0.24,479.28,180,21.31
user16,8,991,1444,0.98,289.08,180,61.22
user16,9,748,1136,0.2,416.72,90,34.1
user16,9,921,721,0.28,213.44,180,75.57
user16,9,789,1559,0.92,303.15,0,27.02
user16,9,956,564,0.95,409.16,180,69.69
user16,9,490,1630,0.83,207.89,270,24.63
user16,9,186,268,0.76,90.82,0,70.68
user16,9,587,1587,0.17,138.0,180,43.27
user16,9,848,1702,0.1,202.02,180,13.19
user16,9,512,1009,0.8,78.2,180,12.58
user16,9,1012,1658,0.43,169.8,90,28.16
user16,9,908,556,0.25,128.66,270,10.73
user16,9,330,396,0.99,450.15,90,59.4
user16,9,557,1053,0.54,330.84,0,42.98
user16,9,1066,1785,0.55,494.62,180,26.98
user16,9,874,1144,0.19,274.48,90,14.39
user16,9,312,1140,0.36,155.92,270,37.3
user16,9,1020,1778,0.27,250.58,270,43.72
user16,9,594,1807,0.37,58.84,180,58.56
user16,9,161,1614,0.36,489.21,0,62.51
user16,9,387,779,0.24,80.56,270,28.56
user16,10,280,1589,0.14,444.15,270,52.01
user16,10,1050,1455,0.79,319.36,270,22.04
user16,10,5,702,0.68,358.74,90,32.88
user16,10,951,1218,0.67,475.55,0,37.63
user16,10,132,948,0.73,204.04,0,70.82
user16,10,680,294,0.71,291.62,180,78.85
user16,10,358,1012,0.84,204.87,0,71.25
user16,10,647,0,0.71,166.37,0,77.92
user16,10,653,1540,0.37,472.56,180,42.93
user16,10,120,1415,0.29,243.8,180,16.83
user16,10,160,663,0.36,478.23,0,56.7
user16,10,892,720,0.16,376.88,270,45.09
user16,10,336,589,0.18,296.36,90,31.42
user16,10,108,699,0.86,128.82,270,52.63
user16,10,682,1132,0.32,55.3,0,71.04
user16,10,528,93,0.89,320.31,180,53.47
user16,10,77,1562,0.22,306.69,180,48.72
user16,10,975,304,0.27,92.19,270,34.21
user16,10,39,475,0.9,284.24,270,49.06
user16,10,229,1411,0.46,469.9,270,25.63
user17,1,627,1538,0.85,309.61,270,29.93
user17,1,81,1660,0.63,419.47,0,37.6
user17,1,280,467,0.67,142.43,90,64.24
user17,1,768,1038,0.9,405.7,0,50.88
user17,1,617,766,0.22,412.82,0,46.84
user17,1,618,1270,0.68,123.14,180,67.08
user17,1,1066,1156,0.23,54.05,270,48.06
user17,1,738,103,0.88,162.92,270,56.4
user17,1,602,782,0.42,131.82,0,45.19
user17,1,613,1520,0.87,343.56,0,61.82
user17,1,95,1836,0.48,58.23,180,15.54
user17,1,841,1861,0.29,415.83,270,57.35
user17,1,130,1860,0.9,489.95,270,35.57
user17,1,954,693,0.96,443.53,0,62.82
user17,1,108,829,0.66,391.45,0,55.35
user17,1,1072,1496,0.13,362.76,180,15.98
user17,1,247,1542,0.97,377.82,90,13.98
user17,1,811,664,0.94,330.59,270,70.14
user17,1,186,749,0.12,463.21,0,25.29
user17,1,705,1273,0.85,104.59,180,17.32
user17,2,976,306,0.42,257.61,180,38.76
user17,2,379,1855,0.45,178.95,180,55.44
user17,2,108,64,0.48,339.48,0,56.31
user17,2,86,1624,0.62,93.79,0,19.84
user17,2,470,1665,0.31,306.07,90,39.97
user17,2,214,1335,0.81,379.05,270,55.23
user17,2,1051,1341,0.3,282.15,180,67.2
user17,2,598,913,0.11,499.26,180,58.4
user17,2,49,1212,0.56,408.65,90,63.25
user17,2,976,1183,0.72,386.52,90,14.45
user17,2,265,769,0.7,424.91,270,50.1
user17,2,857,1256,0.12,382.37,90,21.86
user17,2,482,1239,0.35,125.67,0,71.98
user17,2,541,803,0.15,363.77,270,77.15
user17,2,714,771,0.35,131.77,0,26.29
user17,2,851,556,0.55,485.02,90,69.05
user17,2,1075,849,0.96,378.5,90,32.8
user17,2,81,713,0.49,209.25,180,21.57
user17,2,113,1668,0.87,213.43,0,25.3
user17,2,772,561,0.24,254.2,90,64.5
user17,3,992,1687,0.35,233.06,90,76.8
user17,3,1033,676,0.75,488.9,90,74.92
user17,3,629,133,0.75,309.0,270,13.22
user17,3,16,908,0.57,237.18,0,13.13
user17,3,305,378,0.88,317.32,180,28.75
user17,3,138,1415,0.1,82.81,270,35.19
user17,3,991,202,0.14,146.07,0,46.83
user17,3,216,1315,0.99,469.25,180,34.66
user17,3,1061,587,0.32,119.93,0,42.2
user17,3,605,1336,0.62,492.55,180,22.21
user17,3,589,709,0.82,61.21,90,55.03
user17,3,599,1441,0.75,104.11,90,33.1
user17,3,651,102,0.64,103.17,180,62.17
user17,3,223,1754,0.45,287.69,270,44.2
user17,3,255,666,0.69,457.97,0,42.34
user17,3,1052,694,0.7,64.14,270,35.21
user17,3,416,1757,0.65,471.89,180,61.17
user17,3,279,1078,0.83,180.72,90,28.44
user17,3,960,1029,0.89,146.47,270,51.14
user17,3,755,1203,0.28,251.5,90,42.56
user17,4,509,733,0.96,271.72,90,46.74
user17,4,261,183,0.29,113.57,90,68.97
user17,4,385,575,0.84,121.07,180,71.94
user17,4,359,67,0.66,263.52,90,16.77
user17,4,694,1196,0.59,386.65,270,20.76
user17,4,809,1485,0.73,171.34,180,21.9
user17,4,762,1760,0.24,204.87,0,39.99
user17,4,432,609,0.69,211.77,180,35.04
user17,4,173,1747,0.8,273.03,90,32.25
user17,4,307,1672,0.21,267.9,270,44.38
user17,4,4,1756,0.8,94.9,90,56.9
user17,4,1051,949,0.2,257.48,180,26.47
user17,4,820,670,0.73,192.09,270,47.57
user17,4,1005,213,0.25,472.24,270,66.05
user17,4,280,1715,0.87,128.57,180,55.51
user17,4,973,1022,0.8,51.53,180,71.76
user17,4,806,1356,0.14,102.89,0,71.94
user17,4,783,983,0.87,314.25,270,58.58
user17,4,629,628,0.83,448.69,0,63.66
user17,4,173,300,0.44,402.98,270,67.62
user17,5,177,1819,0.26,217.7,0,47.42
user17,5,96,677,0.82,136.68,270,34.67
user17,5,944,680,0.21,484.57,0,73.46
user17,5,962,348,0.85,341.98,270,61.29
user17,5,842,1486,0.43,103.26,180,66.98
user17,5,187,945,0.99,81.85,270,78.99
user17,5,918,176,0.87,353.12,180,52.62
user17,5,398,1586,0.71,50.32,180,77.14
user17,5,504,860,0.73,104.9,90,34.38
user17,5,511,344,0.21,158.05,180,40.71
user17,5,459,1130,0.35,178.62,90,43.79
user17,5,920,48,0.25,203.96,270,35.44
user17,5,397,673,0.84,454.31,0,48.23
user17,5,817,930,0.2,350.52,90,29.63
user17,5,1021,408,0.64,436.5,0,49.67
user17,5,88,1718,0.36,276.38,180,11.36
user17,5,570,1096,0.62,191.82,90,44.97
user17,5,940,1889,0.48,171.74,270,70.48
user17,5,346,19,0.84,259.28,270,55.29
user17,5,172,704,0.39,381.02,180,18.07
user17,6,3,804,0.76,215.78,180,37.51
user17,6,742,282,0.99,127.18,180,30.99
user17,6,337,1525,0.73,367.77,180,51.68
user17,6,409,1628,0.34,178.66,270,49.93
user17,6,156,1331,0.39,432.52,0,47.1
user17,6,50,1281,0.73,484.19,180,22.81
user17,6,338,719,0.45,412.81,270,42.82
user17,6,179,418,0.44,350.84,0,56.72
user17,6,307,39,0.93,242.53,90,56.81
user17,6,980,1168,0.35,225.05,90,31.94
user17,6,929,725,0.56,296.04,0,15.38
user17,6,960,615,0.48,450.29,270,71.99
user17,6,32,333,0.87,465.13,270,50.41
user17,6,743,427,0.96,99.45,0,46.59
user17,6,150,1670,0.79,448.11,90,55.5
user17,6,933,1170,0.4,134.53,180,13.23
user17,6,146,602,0.42,149.23,180,44.42
user17,6,1034,1284,0.17,279.05,270,37.12
user17,6,860,1434,0.46,156.83,90,19.4
user17,6,616,1377,0.64,487.97,90,27.77
user17,7,638,1057,0.76,155.83,0,43.9
user17,7,166,1319,0.13,113.68,0,16.87
user17,7,329,1353,0.38,385.84,270,12.96
user17,7,153,1757,0.61,284.12,0,43.19
user17,7,945,1663,0.77,309.25,180,41.99
user17,7,512,808,0.98,157.7,270,70.84
user17,7,88,970,0.42,326.44,180,47.53
user17,7,171,525,0.4,65.47,90,23.55
user17,7,310,589,0.57,365.36,180,57.15
user17,7,183,626,0.6,313.47,270,31.0
user17,7,562,1729,0.78,96.46,0,43.61
user17,7,789,1356,0.41,290.83,0,55.49
user17,7,899,43,0.53,380.34,270,39.56
user17,7,472,1296,0.13,167.1,270,19.34
user17,7,232,416,0.32,305.78,180,10.28
user17,7,138,546,0.67,138.28,90,61.56
user17,7,72,162,0.88,477.67,90,13.82
user17,7,683,1332,0.94,405.32,90,64.2
user17,7,496,1324,0.65,415.73,270,12.39
user17,7,114,1229,0.51,296.76,0,42.69
user17,8,547,139,0.6,50.14,90,38.67
user17,8,294,860,0.74,149.49,180,62.42
user17,8,735,620,0.5,427.78,0,53.97
user17,8,90,1025,0.22,310.41,0,37.22
user17,8,776,1027,0.24,176.86,90,72.9
user17,8,240,1638,0.38,86.85,90,25.66
user17,8,766,1788,0.12,473.01,0,77.65
user17,8,874,412,0.33,96.98,180,73.34
user17,8,382,164,0.92,422.75,180,64.14
user17,8,367,647,0.89,215.89,90,78.14
user17,8,67,1051,0.43,248.92,270,58.1
user17,8,617,1274,0.84,116.63,90,73.53
user17,8,132,1892,0.18,331.03,180,70.86
user17,8,65,1006,0.21,477.18,270,14.88
user17,8,389,1045,0.25,474.86,0,67.68
user17,8,520,361,0.15,207.89,0,39.9
user17,8,339,485,0.31,446.53,270,26.01
user17,8,329,83,0.25,369.82,90,38.26
user17,8,903,72,0.67,213.39,90,60.36
user17,8,899,1775,0.98,112.66,270,32.11
user17,9,382,689,0.78,55.5,270,30.55
user17,9,107,1700,0.11,59.4,90,29.43
user17,9,297,592,0.41,423.13,0,14.7
user17,9,674,448,0.41,251.78,0,65.85
user17,9,239,511,0.58,273.04,0,24.91
user17,9,570,1282,0.93,226.8,90,24.75
user17,9,235,1029,0.64,244.59,270,63.1
user17,9,849,51,0.6,279.29,180,14.03
user17,9,1018,923,0.78,433.24,270,26.04
user17,9,693,98,0.23,220.47,90,20.05
user17,9,246,264,0.64,463.34,270,45.96
user17,9,323,1209,0.27,431.83,0,27.98
user17,9,868,1396,0.98,310.16,90,77.3
user17,9,591,1464,0.48,228.22,0,13.32
user17,9,154,541,0.12,378.44,180,38.49
user17,9,863,1634,0.36,205.76,270,77.53
user17,9,714,438,0.59,107.17,180,37.38
user17,9,604,561,0.79,123.25,270,51.61
user17,9,742,337,0.43,334.67,180,63.5
user17,9,923,301,0.76,210.67,0,21.37
user17,10,816,1429,0.43,136.97,270,73.14
user17,10,505,1658,0.37,140.17,0,30.86
user17,10,704,824,0.32,365.73,0,61.66
user17,10,86,1249,0.98,348.59,180,35.4
user17,10,349,1538,0.45,202.21,180,21.75
user17,10,321,295,0.97,446.97,90,53.21
user17,10,921,184,0.89,190.34,0,48.2
user17,10,527,1029,0.4,461.0,0,26.46
user17,10,31,9,0.82,119.09,270,66.65
user17,10,1050,1176,0.94,146.29,0,42.55
user17,10,293,443,0.45,82.94,180,43.69
user17,10,630,798,0.98,381.66,270,60.41
user17,10,475,1476,0.12,325.91,270,67.25
user17,10,421,1004,0.81,194.67,0,73.04
user17,10,6,972,0.14,214.63,270,65.08
user17,10,463,1587,0.77,340.48,90,64.47
user17,10,365,1916,0.34,191.77,270,46.89
user17,10,428,807,0.55,108.52,90,79.29
user17,10,407,1372,0.27,150.0,0,23.48
user17,10,1059,334,0.14,220.83,270,25.31
user18,1,566,1072,0.44,490.25,90,77.2
user18,1,841,259,0.67,331.08,0,20.96
user18,1,903,1343,0.16,372.08,90,79.12
user18,1,838,184,0.53,93.01,90,60.86
user18,1,901,1437,0.73,457.15,90,44.04
user18,1,101,794,0.57,105.13,180,46.29
user18,1,235,1292,0.58,386.49,180,48.36
user18,1,835,1322,0.36,140.57,90,29.52
user18,1,144,79,0.83,423.05,270,21.44
user18,1,764,277,0.61,341.43,90,29.57
user18,1,895,17,0.19,366.36,90,12.33
user18,1,748,1202,0.96,362.68,0,32.72
user18,1,596,294,0.86,441.91,270,11.44
user18,1,1036,1293,0.87,318.01,180,43.59
user18,1,521,1752,0.44,217.67,0,55.38
user18,1,595,201,0.79,310.56,0,25.42
user18,1,323,610,0.25,376.75,0,40.86
user18,1,146,1136,0.17,372.4,180,39.69
user18,1,61,443,0.59,364.57,270,46.98
user18,1,924,1339,0.39,464.66,270,73.48
user18,2,1032,762,0.53,111.81,180,57.44
user18,2,668,1709,0.68,167.21,180,15.34
user18,2,76,1241,0.96,362.88,90,61.14
user18,2,594,927,0.91,109.63,0,54.24
user18,2,651,1915,0.13,432.19,90,11.25
user18,2,515,1291,0.55,185.23,90,37.06
user18,2,601,1550,0.98,332.75,270,20.83
user18,2,637,706,0.61,407.01,90,35.45
user18,2,656,15,0.34,274.15,0,51.81
user18,2,914,817,0.43,441.68,270,21.93
user18,2,847,1880,0.29,171.4,0,49.14
user18,2,150,1021,0.69,495.98,270,48.85
user18,2,584,1345,0.87,110.37,270,28.01
user18,2,986,182,0.33,385.29,0,41.34
user18,2,37,301,0.31,238.8,270,32.27
user18,2,445,1815,0.38,195.35,90,76.88
user18,2,126,1344,0.94,460.7,90,37.93
user18,2,225,837,0.73,235.45,180,16.87
user18,2,872,666,0.41,386.73,0,24.92
user18,2,379,1034,0.52,124.94,180,14.87
user18,3,315,603,0.59,343.71,270,39.77
user18,3,411,572,0.59,280.36,180,16.32
user18,3,743,124,0.46,419.47,270,26.24
user18,3,79,271,0.93,122.56,270,10.33
user18,3,271,895,0.93,89.43,90,19.6
user18,3,191,979,0.79,388.08,180,16.09
user18,3,487,733,0.16,374.96,0,34.75
user18,3,848,347,0.29,132.54,0,51.18
user18,3,576,529,0.41,464.46,0,11.84
user18,3,1,1286,0.41,161.51,0,19.44
user18,3,596,1508,0.99,347.16,270,64.4
user18,3,637,1033,0.64,375.72,270,37.64
user18,3,815,836,0.45,118.74,90,62.77
user18,3,695,228,0.74,443.27,180,13.18
user18,3,48,726,0.43,424.92,90,19.37
user18,3,36,1353,0.21,90.2,90,34.25
user18,3,869,1332,0.36,354.68,180,62.03
user18,3,70,1467,0.56,221.5,270,52.93
user18,3,908,1328,0.22,174.05,90,26.4
user18,3,1074,1095,0.34,119.64,270,63.77
user18,4,142,1190,0.54,387.46,270,45.54
user18,4,705,1832,0.79,302.28,180,45.6
user18,4,619,548,0.91,337.32,180,65.18
user18,4,558,344,0.26,269.83,0,20.42
user18,4,932,753,0.36,428.74,180,36.34
user18,4,3,1041,0.53,431.99,180,30.81
user18,4,589,1530,0.67,166.39,0,56.01
user18,4,51,528,0.54,60.52,180,15.47
user18,4,848,812,0.69,452.05,270,73.33
user18,4,462,376,0.28,189.02,270,68.06
user18,4,938,1599,0.2,313.97,0,54.35
user18,4,159,322,0.39,162.25,90,21.88
user18,4,468,1405,0.2,131.76,0,66.23
user18,4,960,1312,0.6,457.31,270,30.2
user18,4,565,1905,0.89,217.3,90,44.91
user18,4,255,198,0.88,194.76,0,61.27
user18,4,406,794,0.28,106.02,0,17.81
user18,4,531,1076,0.11,347.3,90,64.74
user18,4,183,577,0.61,481.09,270,60.96
user18,4,593,1606,0.86,90.58,270,21.76
user18,5,122,1312,0.91,475.23,0,34.93
user18,5,62,1917,0.59,262.97,90,68.29
user18,5,954,283,0.11,55.8,90,53.93
user18,5,931,1213,0.76,330.05,180,42.04
user18,5,284,1616,0.99,160.86,180,48.99
user18,5,893,505,0.41,278.39,0,24.82
user18,5,666,1338,0.33,169.67,90,30.55
user18,5,1029,643,0.64,420.01,270,50.01
user18,5,903,331,0.88,266.52,270,50.2
user18,5,191,406,0.85,240.03,180,60.33
user18,5,331,1019,0.23,229.38,0,32.49
user18,5,693,1827,0.7,481.65,180,61.24
user18,5,738,351,0.9,139.51,90,70.54
user18,5,1071,1039,0.33,413.33,90,52.72
user18,5,366,227,0.9,444.57,90,50.04
user18,5,557,1083,0.52,366.15,180,12.3
user18,5,171,317,0.68,283.5,0,26.83
user18,5,683,123,0.58,159.65,0,61.35
user18,5,676,1411,0.85,388.7,180,70.71
user18,5,535,1553,0.18,355.8,0,16.22
